,n_placement,n_step,placed_dev,reward,HPWL,congestion,action,legalized_action
656,218,2,XRSTR_1,-27920.318113647743,26886.0,1069813.9602198259,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
657,219,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
658,219,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
659,219,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
660,220,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
661,220,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
662,220,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
663,221,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
664,221,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
665,221,2,XRSTR_2,-27919.207354783273,26886.0,1067517.43797825,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
666,222,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
667,222,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
668,222,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
669,223,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
670,223,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
671,223,2,XRSTR_2,-27919.207354783273,26886.0,1067517.43797825,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
672,224,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
673,224,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
674,224,2,XRSTR_2,-28145.813989399154,27215.0,866414.682861168,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
675,225,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
676,225,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
677,225,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
678,226,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
679,226,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
680,226,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
681,227,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
682,227,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
683,227,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
684,228,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
685,228,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
686,228,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
687,229,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
688,229,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
689,229,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
690,230,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
691,230,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
692,230,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
693,231,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
694,231,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
695,231,2,XRSTR_2,-27919.207354783273,26886.0,1067517.43797825,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
696,232,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
697,232,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
698,232,2,XRSTR_2,-27919.207354783273,26886.0,1067517.43797825,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
699,233,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
700,233,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
701,233,2,XRSTR_2,-28145.813989399154,27215.0,866414.682861168,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
702,234,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
703,234,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
704,234,2,XRSTR_2,-27919.207354783273,26886.0,1067517.43797825,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
705,235,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
706,235,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
707,235,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
708,236,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
709,236,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
710,236,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
711,237,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
712,237,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
713,237,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
714,238,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
715,238,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
716,238,2,XRSTR_1,-27920.318113647743,26886.0,1069813.9602198259,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
717,239,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
718,239,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
719,239,2,XRSTR_1,-27920.318113647743,26886.0,1069813.9602198259,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
720,240,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
721,240,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
722,240,2,XRSTR_2,-27919.207354783273,26886.0,1067517.43797825,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
723,241,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
724,241,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
725,241,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
726,242,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
727,242,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
728,242,2,XRSTR_2,-28145.813989399154,27215.0,866414.682861168,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
729,243,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
730,243,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
731,243,2,XRSTR_2,-28145.813989399154,27215.0,866414.682861168,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
732,244,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
733,244,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
734,244,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
735,245,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
736,245,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
737,245,2,XRSTR_1,-27920.318113647743,26886.0,1069813.9602198259,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
738,246,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
739,246,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
740,246,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
741,247,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
742,247,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
743,247,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
744,248,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
745,248,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
746,248,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
747,249,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
748,249,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
749,249,2,XRSTR_2,-27919.207354783273,26886.0,1067517.43797825,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
750,250,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
751,250,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
752,250,2,XRSTR_1,-27920.318113647743,26886.0,1069813.9602198259,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
753,251,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
754,251,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
755,251,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
756,252,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
757,252,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
758,252,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
759,253,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
760,253,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
761,253,2,XRSTR_2,-28145.813989399154,27215.0,866414.682861168,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
762,254,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
763,254,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
764,254,2,XRSTR_2,-27919.207354783273,26886.0,1067517.43797825,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
765,255,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
766,255,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
767,255,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
768,256,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
769,256,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
770,256,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
771,257,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
772,257,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
773,257,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
774,258,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
775,258,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
776,258,2,XRSTR_2,-27919.207354783273,26886.0,1067517.43797825,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
777,259,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
778,259,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
779,259,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
780,260,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
781,260,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
782,260,2,XRSTR_2,-28145.813989399154,27215.0,866414.682861168,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
783,261,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
784,261,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
785,261,2,XRSTR_2,-28145.813989399154,27215.0,866414.682861168,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
786,262,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
787,262,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
788,262,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
789,263,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
790,263,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
791,263,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
792,264,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
793,264,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
794,264,2,XRSTR_2,-27919.207354783273,26886.0,1067517.43797825,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
795,265,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
796,265,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
797,265,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
798,266,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
799,266,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
800,266,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
801,267,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
802,267,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
803,267,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
804,268,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
805,268,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
806,268,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
807,269,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
808,269,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
809,269,2,XRSTR_2,-28145.813989399154,27215.0,866414.682861168,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
810,270,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
811,270,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
812,270,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
813,271,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
814,271,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
815,271,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
816,272,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
817,272,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
818,272,2,XRSTR_1,-27920.318113647743,26886.0,1069813.9602198259,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
819,273,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
820,273,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
821,273,2,XRSTR_2,-27919.207354783273,26886.0,1067517.43797825,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
822,274,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
823,274,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
824,274,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
825,275,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
826,275,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
827,275,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
828,276,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
829,276,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
830,276,2,XRSTR_1,-27920.318113647743,26886.0,1069813.9602198259,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
831,277,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
832,277,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
833,277,2,XRSTR_1,-27920.318113647743,26886.0,1069813.9602198259,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
834,278,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
835,278,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
836,278,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
837,279,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
838,279,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
839,279,2,XRSTR_2,-27919.207354783273,26886.0,1067517.43797825,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
840,280,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
841,280,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
842,280,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
843,281,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
844,281,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
845,281,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
846,282,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
847,282,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
848,282,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
849,283,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
850,283,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
851,283,2,XRSTR_2,-28145.813989399154,27215.0,866414.682861168,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
852,284,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
853,284,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
854,284,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
855,285,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
856,285,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
857,285,2,XRSTR_2,-27919.207354783273,26886.0,1067517.43797825,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
858,286,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
859,286,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
860,286,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
861,287,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
862,287,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
863,287,2,XRSTR_1,-27920.318113647743,26886.0,1069813.9602198259,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
864,288,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
865,288,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
866,288,2,XRSTR_1,-27920.318113647743,26886.0,1069813.9602198259,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
867,289,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
868,289,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
869,289,2,XRSTR_1,-28788.25768954107,27814.0,949178.0456299058,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
870,290,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
871,290,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
872,290,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
873,291,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
874,291,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
875,291,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
876,292,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
877,292,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
878,292,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
879,293,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
880,293,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
881,293,2,XRSTR_2,-28145.813989399154,27215.0,866414.682861168,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
882,294,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
883,294,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
884,294,2,XRSTR_2,-27919.207354783273,26886.0,1067517.43797825,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
885,295,0,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
886,295,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, 1672.0, 0)"
887,295,2,XRSTR_2,-27919.207354783273,26886.0,1067517.43797825,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
888,296,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
889,296,1,x1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
890,296,2,XRSTR_2,-28145.813989399154,27215.0,866414.682861168,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
891,297,0,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
892,297,1,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
893,297,2,x1,-30046.315914052546,28985.0,1126391.4694211932,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
894,298,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(7572.5, 1672.0, 0)"
895,298,1,XRSTR_2,0.0,0.0,0.0,"(4989, 1672, 0)","(7039.5, 1672.0, 0)"
896,298,2,x1,-30047.0798293587,28985.0,1128013.563930605,"(4989, 1672, 0)","(4989.0, 1672.0, 0)"
897,299,0,XRSTR_1,0.0,0.0,0.0,"(4989, 1672, 0)","(5522.0, -515.0, 0)"
