,n_placement,n_step,placed_dev,reward,HPWL,congestion,action,legalized_action
1416,472,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1089, 485, 180)","(1089.0, 485.0, 180)"
1417,472,1,XDP_XM1_XM2,0.0,0.0,0.0,"(651, 168, 0)","(651.0, 168.0, 0)"
1418,472,2,XM5,-5335.350440034235,5153.0,33251.68298067922,"(512, 1332, 180)","(512.0, 1332.0, 180)"
1419,473,0,XDL_XM3_XM4,0.0,0.0,0.0,"(290, 1094, 180)","(290.0, 1094.0, 180)"
1420,473,1,XDP_XM1_XM2,0.0,0.0,0.0,"(646, 356, 270)","(646.0, 356.0, 270)"
1421,473,2,XM5,-6211.9812658502315,5969.0,59039.895554180715,"(1358, 1118, 180)","(1358.0, 1118.0, 180)"
1422,474,0,XM5,0.0,0.0,0.0,"(725, 1382, 90)","(725.0, 1382.0, 90)"
1423,474,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1220, 1490, 270)","(1220.0, 1490.0, 270)"
1424,474,2,XDL_XM3_XM4,-3941.57236086677,3738.0,41441.70610887035,"(1300, 815, 180)","(1300.0, 815.0, 180)"
1425,475,0,XDL_XM3_XM4,0.0,0.0,0.0,"(463, 935, 180)","(463.0, 935.0, 180)"
1426,475,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1327, 557, 270)","(1327.0, 557.0, 270)"
1427,475,2,XM5,-5735.00520008212,5458.0,76731.8808725353,"(357, 415, 180)","(357.0, 415.0, 180)"
1428,476,0,XDP_XM1_XM2,0.0,0.0,0.0,"(644, 1088, 0)","(644.0, 1088.0, 0)"
1429,476,1,XDL_XM3_XM4,0.0,0.0,0.0,"(612, 170, 270)","(612.0, 170.0, 270)"
1430,476,2,XM5,-4708.629210396029,4454.0,64836.03478690521,"(644, 1477, 270)","(644.0, 1477.0, 270)"
1431,477,0,XDL_XM3_XM4,0.0,0.0,0.0,"(886, 258, 270)","(886.0, 258.0, 270)"
1432,477,1,XM5,0.0,0.0,0.0,"(878, 125, 180)","(878.0, -29.5, 180)"
1433,477,2,XDP_XM1_XM2,-3184.4920001936757,3002.0,33303.33013468854,"(1135, 215, 180)","(1288.5, -29.5, 180)"
1434,478,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1091, 1310, 0)","(1091.0, 1310.0, 0)"
1435,478,1,XM5,0.0,0.0,0.0,"(385, 896, 0)","(385.0, 848.0, 0)"
1436,478,2,XDP_XM1_XM2,-3655.2233202920415,3529.0,15932.326585547247,"(278, 1127, 180)","(278.0, 1127.0, 180)"
1437,479,0,XDP_XM1_XM2,0.0,0.0,0.0,"(55, 949, 0)","(55.0, 949.0, 0)"
1438,479,1,XM5,0.0,0.0,0.0,"(1324, 419, 90)","(1324.0, 419.0, 90)"
1439,479,2,XDL_XM3_XM4,-7077.829457206197,6803.0,75531.23054825274,"(823, 1396, 90)","(823.0, 1396.0, 90)"
1440,480,0,XM5,0.0,0.0,0.0,"(1207, 825, 180)","(1207.0, 825.0, 180)"
1441,480,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1371, 1484, 0)","(1371.0, 1484.0, 0)"
1442,480,2,XDL_XM3_XM4,-4482.480992423749,4379.0,10708.315793003983,"(388, 1507, 0)","(388.0, 1507.0, 0)"
1443,481,0,XM5,0.0,0.0,0.0,"(1364, 435, 180)","(1364.0, 435.0, 180)"
1444,481,1,XDP_XM1_XM2,0.0,0.0,0.0,"(637, 911, 90)","(637.0, 911.0, 90)"
1445,481,2,XDL_XM3_XM4,-5972.124243343192,5584.0,150640.4282707249,"(1014, 317, 180)","(1014.0, 317.0, 180)"
1446,482,0,XDP_XM1_XM2,0.0,0.0,0.0,"(483, 1096, 270)","(483.0, 1096.0, 270)"
1447,482,1,XDL_XM3_XM4,0.0,0.0,0.0,"(936, 418, 180)","(936.0, 418.0, 180)"
1448,482,2,XM5,-5599.777869021075,5315.0,81098.43468418487,"(1054, 1535, 180)","(1054.0, 1535.0, 180)"
1449,483,0,XM5,0.0,0.0,0.0,"(536, 756, 90)","(536.0, 756.0, 90)"
1450,483,1,XDP_XM1_XM2,0.0,0.0,0.0,"(767, 371, 180)","(767.0, 371.0, 180)"
1451,483,2,XDL_XM3_XM4,-5416.6671434646,5159.0,66392.35682120643,"(1079, 1506, 90)","(1079.0, 1506.0, 90)"
1452,484,0,XM5,0.0,0.0,0.0,"(1528, 1161, 90)","(1528.0, 1161.0, 90)"
1453,484,1,XDP_XM1_XM2,0.0,0.0,0.0,"(165, 1274, 90)","(165.0, 1274.0, 90)"
1454,484,2,XDL_XM3_XM4,-6430.975409955712,6153.0,77270.32854004603,"(1020, 1457, 180)","(1020.0, 1457.0, 180)"
1455,485,0,XDL_XM3_XM4,0.0,0.0,0.0,"(136, 732, 90)","(136.0, 732.0, 90)"
1456,485,1,XDP_XM1_XM2,0.0,0.0,0.0,"(898, 361, 270)","(898.0, 361.0, 270)"
1457,485,2,XM5,-4413.371765787534,4218.0,38170.12686693921,"(1181, 51, 0)","(1181.0, 9.0, 0)"
1458,486,0,XDL_XM3_XM4,0.0,0.0,0.0,"(453, 1267, 180)","(565.5, 1267.0, 180)"
1459,486,1,XDP_XM1_XM2,0.0,0.0,0.0,"(205, 1197, 180)","(205.0, 1197.0, 180)"
1460,486,2,XM5,-4656.00331334762,4428.0,51985.51089749293,"(303, 163, 180)","(303.0, 163.0, 180)"
1461,487,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1403, 1408, 90)","(1425.0, 1408.0, 90)"
1462,487,1,XDL_XM3_XM4,0.0,0.0,0.0,"(946, 77, 90)","(946.0, 77.0, 90)"
1463,487,2,XM5,-5894.818430045441,5592.0,91699.00157518561,"(1146, 1030, 90)","(1146.0, 1030.0, 90)"
1464,488,0,XM5,0.0,0.0,0.0,"(131, 195, 90)","(417.5, 195.0, 90)"
1465,488,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1134, 1262, 180)","(1134.0, 1262.0, 180)"
1466,488,2,XDL_XM3_XM4,-9235.612001660196,8713.0,273123.3042792763,"(130, 355, 0)","(130.0, 355.0, 0)"
1467,489,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1382, 430, 90)","(1382.0, 430.0, 90)"
1468,489,1,XM5,0.0,0.0,0.0,"(394, 1119, 180)","(394.0, 1119.0, 180)"
1469,489,2,XDL_XM3_XM4,-6176.89161527208,5862.0,99156.72936865973,"(1126, 1247, 180)","(1126.0, 1247.0, 180)"
1470,490,0,XDL_XM3_XM4,0.0,0.0,0.0,"(356, 1470, 180)","(356.0, 1470.0, 180)"
1471,490,1,XDP_XM1_XM2,0.0,0.0,0.0,"(327, 373, 0)","(327.0, 373.0, 0)"
1472,490,2,XM5,-7324.691209142542,6995.0,108696.29338587106,"(1349, 1127, 0)","(1349.0, 1127.0, 0)"
1473,491,0,XM5,0.0,0.0,0.0,"(1041, 1331, 0)","(1041.0, 1331.0, 0)"
1474,491,1,XDP_XM1_XM2,0.0,0.0,0.0,"(230, 687, 180)","(230.0, 687.0, 180)"
1475,491,2,XDL_XM3_XM4,-5565.339336025331,5341.0,50328.137688286464,"(1236, 587, 90)","(1236.0, 587.0, 90)"
1476,492,0,XDL_XM3_XM4,0.0,0.0,0.0,"(937, 1277, 90)","(937.0, 1284.5, 90)"
1477,492,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1023, 997, 180)","(1023.0, 997.0, 180)"
1478,492,2,XM5,-5249.082664676644,4979.0,72944.64575883618,"(311, 427, 90)","(311.0, 427.0, 90)"
1479,493,0,XDL_XM3_XM4,0.0,0.0,0.0,"(0, 1067, 90)","(0.0, 1067.0, 90)"
1480,493,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1063, 382, 90)","(1063.0, 382.0, 90)"
1481,493,2,XM5,-5922.768898950782,5626.0,88071.77938445978,"(412, 485, 180)","(412.0, 485.0, 180)"
1482,494,0,XDP_XM1_XM2,0.0,0.0,0.0,"(820, 836, 90)","(820.0, 836.0, 90)"
1483,494,1,XM5,0.0,0.0,0.0,"(267, 76, 180)","(267.0, 76.0, 180)"
1484,494,2,XDL_XM3_XM4,-6062.264197172521,5837.0,50743.95852778047,"(1485, 153, 0)","(1485.0, 153.0, 0)"
1485,495,0,XDP_XM1_XM2,0.0,0.0,0.0,"(117, 3, 90)","(117.0, 3.0, 90)"
1486,495,1,XM5,0.0,0.0,0.0,"(1323, 148, 90)","(1323.0, 148.0, 90)"
1487,495,2,XDL_XM3_XM4,-8053.049132672574,7709.0,118369.80569275032,"(681, 1542, 0)","(681.0, 1542.0, 0)"
1488,496,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1138, 1343, 270)","(1138.0, 1343.0, 270)"
1489,496,1,XM5,0.0,0.0,0.0,"(67, 1242, 90)","(-28.5, 1242.0, 90)"
1490,496,2,XDL_XM3_XM4,-6376.017630976161,6104.0,73993.59156188284,"(259, 989, 0)","(259.0, 989.0, 0)"
1491,497,0,XM5,0.0,0.0,0.0,"(1155, 530, 0)","(1155.0, 530.0, 0)"
1492,497,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1318, 316, 180)","(1318.0, 251.0, 180)"
1493,497,2,XDL_XM3_XM4,-4117.75843257466,3962.0,24260.689318115048,"(1310, 1311, 180)","(1310.0, 1311.0, 180)"
1494,498,0,XM5,0.0,0.0,0.0,"(1515, 457, 90)","(1515.0, 266.5, 90)"
1495,498,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1550, 677, 270)","(1550.0, 677.0, 270)"
1496,498,2,XDL_XM3_XM4,-4301.78988248265,4157.0,20964.110069339637,"(727, 973, 0)","(727.0, 973.0, 0)"
1497,499,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1043, 1333, 0)","(1043.0, 1333.0, 0)"
1498,499,1,XDP_XM1_XM2,0.0,0.0,0.0,"(521, 91, 180)","(521.0, 91.0, 180)"
1499,499,2,XM5,-7525.696570670121,7124.0,161360.1348881356,"(971, 1431, 180)","(697.0, 1431.0, 180)"
1500,500,0,XDL_XM3_XM4,0.0,0.0,0.0,"(503, 1295, 270)","(503.0, 1261.5, 270)"
1501,500,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1354, 991, 180)","(1354.0, 991.0, 180)"
1502,500,2,XM5,-5755.373446066553,5437.0,101361.65116029244,"(644, 1549, 180)","(644.0, 1549.0, 180)"
1503,501,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1297, 1392, 90)","(1297.0, 1392.0, 90)"
1504,501,1,XM5,0.0,0.0,0.0,"(461, 1191, 180)","(461.0, 1191.0, 180)"
1505,501,2,XDL_XM3_XM4,-6088.994269260837,5729.0,129595.87390064426,"(223, 1524, 0)","(115.0, 1524.0, 0)"
1506,502,0,XM5,0.0,0.0,0.0,"(395, 862, 0)","(395.0, 862.0, 0)"
1507,502,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1208, 887, 270)","(1208.0, 887.0, 270)"
1508,502,2,XDL_XM3_XM4,-4606.923447433695,4474.0,17668.642877658403,"(1225, 240, 270)","(1225.0, 240.0, 270)"
1509,503,0,XDP_XM1_XM2,0.0,0.0,0.0,"(38, 1262, 0)","(38.0, 1262.0, 0)"
1510,503,1,XDL_XM3_XM4,0.0,0.0,0.0,"(71, 669, 180)","(71.0, 669.0, 180)"
1511,503,2,XM5,-4951.543322877693,4664.0,82681.16253154518,"(80, 234, 0)","(80.0, 161.0, 0)"
1512,504,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1198, 614, 270)","(1198.0, 614.0, 270)"
1513,504,1,XM5,0.0,0.0,0.0,"(149, 921, 0)","(149.0, 921.0, 0)"
1514,504,2,XDL_XM3_XM4,-6498.034467690401,6152.0,119739.85282977893,"(535, 1183, 180)","(535.0, 1183.0, 180)"
1515,505,0,XM5,0.0,0.0,0.0,"(1505, 648, 0)","(1505.0, 648.0, 0)"
1516,505,1,XDP_XM1_XM2,0.0,0.0,0.0,"(728, 1452, 90)","(728.0, 1452.0, 90)"
1517,505,2,XDL_XM3_XM4,-7312.562602286084,6896.0,173524.40162335467,"(1066, 455, 0)","(1066.0, 455.0, 0)"
1518,506,0,XM5,0.0,0.0,0.0,"(922, 1539, 90)","(922.0, 1539.0, 90)"
1519,506,1,XDL_XM3_XM4,0.0,0.0,0.0,"(569, 281, 180)","(569.0, 281.0, 180)"
1520,506,2,XDP_XM1_XM2,-5678.14204828881,5451.0,51593.51010083614,"(1282, 203, 90)","(1282.0, 203.0, 90)"
1521,507,0,XM5,0.0,0.0,0.0,"(12, 480, 270)","(12.0, 480.0, 270)"
1522,507,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1265, 76, 270)","(1265.0, 76.0, 270)"
1523,507,2,XDL_XM3_XM4,-5301.268698247852,5086.0,46340.61244532448,"(1323, 274, 0)","(1552.5, 274.0, 0)"
1524,508,0,XDP_XM1_XM2,0.0,0.0,0.0,"(684, 1393, 180)","(684.0, 1462.5, 180)"
1525,508,1,XDL_XM3_XM4,0.0,0.0,0.0,"(489, 1175, 90)","(489.0, 1175.0, 90)"
1526,508,2,XM5,-4183.581060246868,3978.0,42263.57233222654,"(863, 566, 90)","(863.0, 566.0, 90)"
1527,509,0,XM5,0.0,0.0,0.0,"(1519, 1506, 180)","(1519.0, 1506.0, 180)"
1528,509,1,XDP_XM1_XM2,0.0,0.0,0.0,"(94, 750, 270)","(94.0, 750.0, 270)"
1529,509,2,XDL_XM3_XM4,-6515.489214429897,6267.0,61746.88968798765,"(69, 358, 90)","(69.0, 358.0, 90)"
1530,510,0,XM5,0.0,0.0,0.0,"(1015, 903, 90)","(1015.0, 903.0, 90)"
1531,510,1,XDL_XM3_XM4,0.0,0.0,0.0,"(391, 366, 180)","(391.0, 366.0, 180)"
1532,510,2,XDP_XM1_XM2,-3310.5020434603625,3173.0,18906.811955775385,"(468, 867, 180)","(468.0, 874.0, 180)"
1533,511,0,XDL_XM3_XM4,0.0,0.0,0.0,"(624, 1245, 90)","(624.0, 1245.0, 90)"
1534,511,1,XM5,0.0,0.0,0.0,"(1362, 1218, 270)","(1362.0, 1218.0, 270)"
1535,511,2,XDP_XM1_XM2,-4901.714312918474,4624.0,77125.23959978008,"(546, 783, 180)","(546.0, 783.0, 180)"
1536,512,0,XDP_XM1_XM2,0.0,0.0,0.0,"(412, 670, 270)","(412.0, 670.0, 270)"
1537,512,1,XM5,0.0,0.0,0.0,"(21, 783, 90)","(21.0, 783.0, 90)"
1538,512,2,XDL_XM3_XM4,-4157.540814711247,3957.0,40216.61836505043,"(293, 1436, 180)","(293.0, 1436.0, 180)"
1539,513,0,XM5,0.0,0.0,0.0,"(1058, 645, 270)","(1058.0, 645.0, 270)"
1540,513,1,XDP_XM1_XM2,0.0,0.0,0.0,"(26, 1341, 180)","(26.0, 1341.0, 180)"
1541,513,2,XDL_XM3_XM4,-6896.436022108845,6561.0,112517.32492820555,"(165, 518, 90)","(165.0, 518.0, 90)"
1542,514,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1316, 1192, 270)","(1316.0, 1192.0, 270)"
1543,514,1,XDP_XM1_XM2,0.0,0.0,0.0,"(984, 1433, 180)","(984.0, 1479.5, 180)"
1544,514,2,XM5,-6686.2637883984025,6386.0,90158.34262336092,"(183, 325, 270)","(183.0, 325.0, 270)"
1545,515,0,XM5,0.0,0.0,0.0,"(801, 1173, 90)","(801.0, 1173.0, 90)"
1546,515,1,XDL_XM3_XM4,0.0,0.0,0.0,"(766, 1386, 270)","(766.0, 1519.0, 270)"
1547,515,2,XDP_XM1_XM2,-6944.651714495016,6527.0,174432.95462062655,"(1434, 558, 180)","(1434.0, 558.0, 180)"
1548,516,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1112, 1464, 180)","(1112.0, 1464.0, 180)"
1549,516,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1439, 191, 180)","(1439.0, 191.0, 180)"
1550,516,2,XM5,-7705.267834358812,7376.0,108417.30674334236,"(320, 830, 90)","(320.0, 830.0, 90)"
1551,517,0,XM5,0.0,0.0,0.0,"(532, 428, 0)","(532.0, 428.0, 0)"
1552,517,1,XDP_XM1_XM2,0.0,0.0,0.0,"(186, 3, 0)","(186.0, 3.0, 0)"
1553,517,2,XDL_XM3_XM4,-4803.1480219525565,4546.0,66125.10519411274,"(415, 483, 90)","(415.0, 715.5, 90)"
1554,518,0,XM5,0.0,0.0,0.0,"(625, 1392, 180)","(625.0, 1392.0, 180)"
1555,518,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1149, 264, 180)","(1149.0, 186.0, 180)"
1556,518,2,XDL_XM3_XM4,-5839.973891599916,5522.0,101107.3957391951,"(1088, 694, 0)","(1088.0, 694.0, 0)"
1557,519,0,XDL_XM3_XM4,0.0,0.0,0.0,"(163, 427, 90)","(163.0, 427.0, 90)"
1558,519,1,XM5,0.0,0.0,0.0,"(26, 286, 270)","(26.0, 81.0, 270)"
1559,519,2,XDP_XM1_XM2,-3097.9281380234374,2927.0,29216.428368159297,"(182, 785, 0)","(182.0, 785.0, 0)"
1560,520,0,XDL_XM3_XM4,0.0,0.0,0.0,"(721, 571, 180)","(721.0, 571.0, 180)"
1561,520,1,XM5,0.0,0.0,0.0,"(222, 507, 270)","(222.0, 507.0, 270)"
1562,520,2,XDP_XM1_XM2,-5007.810856162676,4724.0,80548.60207579088,"(1292, 596, 180)","(1292.0, 596.0, 180)"
1563,521,0,XM5,0.0,0.0,0.0,"(393, 398, 180)","(393.0, 398.0, 180)"
1564,521,1,XDL_XM3_XM4,0.0,0.0,0.0,"(528, 1079, 90)","(528.0, 1079.0, 90)"
1565,521,2,XDP_XM1_XM2,-5918.000759425114,5575.0,117649.52096620503,"(1046, 1433, 90)","(1046.0, 1433.0, 90)"
1566,522,0,XDL_XM3_XM4,0.0,0.0,0.0,"(533, 300, 0)","(533.0, 300.0, 0)"
1567,522,1,XM5,0.0,0.0,0.0,"(889, 573, 90)","(973.0, 573.0, 90)"
1568,522,2,XDP_XM1_XM2,-3260.7118092200844,3081.0,32296.33437315604,"(621, 671, 0)","(621.0, 808.0, 0)"
1569,523,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1294, 325, 90)","(1294.0, 325.0, 90)"
1570,523,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1377, 1263, 270)","(1377.0, 1263.0, 270)"
1571,523,2,XM5,-5998.281456410116,5825.0,30026.46313561111,"(249, 1376, 90)","(249.0, 1376.0, 90)"
1572,524,0,XM5,0.0,0.0,0.0,"(1019, 74, 270)","(1019.0, 74.0, 270)"
1573,524,1,XDL_XM3_XM4,0.0,0.0,0.0,"(407, 1098, 180)","(407.0, 1098.0, 180)"
1574,524,2,XDP_XM1_XM2,-7319.884157379354,6931.0,151230.88786065023,"(231, 1541, 270)","(119.5, 1541.0, 270)"
1575,525,0,XM5,0.0,0.0,0.0,"(1030, 550, 180)","(1030.0, 550.0, 180)"
1576,525,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1182, 195, 180)","(1182.0, 195.0, 180)"
1577,525,2,XDL_XM3_XM4,-3947.8349804282857,3824.0,15335.102377673904,"(410, 77, 0)","(410.0, 77.0, 0)"
1578,526,0,XM5,0.0,0.0,0.0,"(706, 596, 0)","(706.0, 596.0, 0)"
1579,526,1,XDP_XM1_XM2,0.0,0.0,0.0,"(819, 1150, 90)","(819.0, 1150.0, 90)"
1580,526,2,XDL_XM3_XM4,-5334.2470696635755,5035.0,89548.80870223678,"(154, 423, 90)","(139.5, 423.0, 90)"
1581,527,0,XM5,0.0,0.0,0.0,"(1251, 1078, 90)","(1251.0, 1078.0, 90)"
1582,527,1,XDP_XM1_XM2,0.0,0.0,0.0,"(127, 447, 90)","(127.0, 447.0, 90)"
1583,527,2,XDL_XM3_XM4,-6883.7474438161935,6590.0,86287.56074854765,"(1133, 544, 270)","(1133.0, 544.0, 270)"
1584,528,0,XDP_XM1_XM2,0.0,0.0,0.0,"(302, 989, 0)","(302.0, 900.0, 0)"
1585,528,1,XM5,0.0,0.0,0.0,"(595, 1281, 90)","(768.5, 1281.0, 90)"
1586,528,2,XDL_XM3_XM4,-4630.7652444241985,4305.0,106122.99447475765,"(481, 1408, 180)","(481.0, 1408.0, 180)"
1587,529,0,XM5,0.0,0.0,0.0,"(491, 408, 90)","(491.0, 408.0, 90)"
1588,529,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1306, 1220, 0)","(1306.0, 1220.0, 0)"
1589,529,2,XDP_XM1_XM2,-5937.788637490085,5694.0,59432.89976927246,"(318, 1485, 180)","(318.0, 1485.0, 180)"
1590,530,0,XDL_XM3_XM4,0.0,0.0,0.0,"(864, 761, 90)","(864.0, 787.5, 90)"
1591,530,1,XM5,0.0,0.0,0.0,"(957, 44, 0)","(957.0, 44.0, 0)"
1592,530,2,XDP_XM1_XM2,-3638.5283243479234,3455.0,33682.645837956574,"(745, 500, 180)","(745.0, 500.0, 180)"
1593,531,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1232, 1499, 0)","(1232.0, 1499.0, 0)"
1594,531,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1198, 174, 180)","(1198.0, 174.0, 180)"
1595,531,2,XM5,-5086.447030560393,4870.0,46849.31703841171,"(1124, 731, 0)","(1124.0, 731.0, 0)"
1596,532,0,XM5,0.0,0.0,0.0,"(617, 1488, 90)","(617.0, 1488.0, 90)"
1597,532,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1315, 456, 90)","(1315.0, 456.0, 90)"
1598,532,2,XDL_XM3_XM4,-7229.280570411988,6821.0,166693.02417593845,"(945, 1528, 180)","(945.0, 1528.0, 180)"
1599,533,0,XDL_XM3_XM4,0.0,0.0,0.0,"(875, 419, 180)","(875.0, 419.0, 180)"
1600,533,1,XDP_XM1_XM2,0.0,0.0,0.0,"(639, 318, 180)","(514.5, 318.0, 180)"
1601,533,2,XM5,-3700.479834005578,3459.0,58312.510231361644,"(1020, 598, 90)","(1162.5, 598.0, 90)"
1602,534,0,XM5,0.0,0.0,0.0,"(215, 1247, 90)","(215.0, 1247.0, 90)"
1603,534,1,XDP_XM1_XM2,0.0,0.0,0.0,"(137, 1361, 180)","(137.0, 1584.5, 180)"
1604,534,2,XDL_XM3_XM4,-5884.659699815407,5598.0,82173.7834982595,"(1316, 949, 180)","(1316.0, 949.0, 180)"
1605,535,0,XDP_XM1_XM2,0.0,0.0,0.0,"(725, 1516, 270)","(725.0, 1516.0, 270)"
1606,535,1,XDL_XM3_XM4,0.0,0.0,0.0,"(995, 101, 90)","(995.0, 101.0, 90)"
1607,535,2,XM5,-5259.4450654881075,5026.0,54496.59860074696,"(880, 1044, 0)","(880.0, 1044.0, 0)"
1608,536,0,XM5,0.0,0.0,0.0,"(1345, 951, 90)","(1345.0, 951.0, 90)"
1609,536,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1032, 356, 270)","(1032.0, 356.0, 270)"
1610,536,2,XDP_XM1_XM2,-5029.124764362157,4788.0,58141.15198870606,"(543, 626, 90)","(524.0, 626.0, 90)"
1611,537,0,XM5,0.0,0.0,0.0,"(1163, 500, 90)","(1163.0, 500.0, 90)"
1612,537,1,XDL_XM3_XM4,0.0,0.0,0.0,"(759, 504, 0)","(759.0, 504.0, 0)"
1613,537,2,XDP_XM1_XM2,-3536.4909028357265,3366.0,29067.147949741193,"(866, 197, 180)","(866.0, -4.0, 180)"
1614,538,0,XM5,0.0,0.0,0.0,"(405, 221, 180)","(405.0, 221.0, 180)"
1615,538,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1317, 468, 90)","(1317.0, 468.0, 90)"
1616,538,2,XDP_XM1_XM2,-7885.829659791578,7511.0,140497.27385946966,"(1345, 1539, 270)","(1345.0, 1539.0, 270)"
1617,539,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1153, 563, 270)","(1153.0, 563.0, 270)"
1618,539,1,XM5,0.0,0.0,0.0,"(637, 1488, 180)","(637.0, 1488.0, 180)"
1619,539,2,XDP_XM1_XM2,-4390.0621648647175,4190.0,40024.86981035758,"(587, 1166, 180)","(587.0, 1166.0, 180)"
1620,540,0,XDP_XM1_XM2,0.0,0.0,0.0,"(33, 1432, 0)","(-26.0, 1432.0, 0)"
1621,540,1,XM5,0.0,0.0,0.0,"(326, 1408, 90)","(326.0, 1408.0, 90)"
1622,540,2,XDL_XM3_XM4,-7587.531361401663,7266.0,103382.41636480672,"(1407, 161, 180)","(1407.0, 161.0, 180)"
1623,541,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1500, 512, 270)","(1500.0, 512.0, 270)"
1624,541,1,XDP_XM1_XM2,0.0,0.0,0.0,"(270, 295, 180)","(270.0, 295.0, 180)"
1625,541,2,XM5,-7183.854315644902,6822.0,130938.54575084076,"(1534, 542, 90)","(1534.0, 858.0, 90)"
1626,542,0,XM5,0.0,0.0,0.0,"(862, 249, 270)","(862.0, 249.0, 270)"
1627,542,1,XDL_XM3_XM4,0.0,0.0,0.0,"(164, 1532, 180)","(164.0, 1532.0, 180)"
1628,542,2,XDP_XM1_XM2,-4951.735791497859,4785.0,27800.82416641748,"(609, 1323, 180)","(609.0, 1323.0, 180)"
1629,543,0,XDP_XM1_XM2,0.0,0.0,0.0,"(594, 1216, 90)","(594.0, 1216.0, 90)"
1630,543,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1163, 167, 180)","(1163.0, 167.0, 180)"
1631,543,2,XM5,-6575.25091188416,6307.0,71958.55172668338,"(135, 527, 180)","(135.0, 527.0, 180)"
1632,544,0,XM5,0.0,0.0,0.0,"(371, 252, 180)","(371.0, 252.0, 180)"
1633,544,1,XDP_XM1_XM2,0.0,0.0,0.0,"(298, 177, 270)","(33.5, 177.0, 270)"
1634,544,2,XDL_XM3_XM4,-3697.700060799317,3567.0,17082.505892945086,"(889, 306, 0)","(889.0, 306.0, 0)"
1635,545,0,XDL_XM3_XM4,0.0,0.0,0.0,"(824, 1166, 90)","(824.0, 1166.0, 90)"
1636,545,1,XDP_XM1_XM2,0.0,0.0,0.0,"(741, 647, 90)","(741.0, 647.0, 90)"
1637,545,2,XM5,-3184.074840172197,3064.0,14417.967242378638,"(536, 686, 0)","(403.5, 686.0, 0)"
1638,546,0,XM5,0.0,0.0,0.0,"(1332, 817, 90)","(1405.5, 817.0, 90)"
1639,546,1,XDP_XM1_XM2,0.0,0.0,0.0,"(120, 1025, 270)","(120.0, 1025.0, 270)"
1640,546,2,XDL_XM3_XM4,-6693.882512044397,6348.0,119634.71213814248,"(1118, 552, 180)","(1118.0, 552.0, 180)"
1641,547,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1016, 622, 270)","(1016.0, 622.0, 270)"
1642,547,1,XM5,0.0,0.0,0.0,"(1458, 1371, 180)","(1458.0, 1371.0, 180)"
1643,547,2,XDL_XM3_XM4,-4939.74741765578,4739.0,40299.52569546408,"(448, 610, 90)","(448.0, 610.0, 90)"
1644,548,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1192, 872, 90)","(1192.0, 1067.5, 90)"
1645,548,1,XM5,0.0,0.0,0.0,"(663, 1081, 180)","(663.0, 1081.0, 180)"
1646,548,2,XDL_XM3_XM4,-2973.9974737189036,2872.0,10403.484645038392,"(1054, 707, 270)","(1054.0, 707.0, 270)"
1647,549,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1069, 1501, 0)","(1069.0, 1501.0, 0)"
1648,549,1,XM5,0.0,0.0,0.0,"(337, 1215, 180)","(337.0, 1215.0, 180)"
1649,549,2,XDP_XM1_XM2,-2816.48615570944,2697.0,14276.941406220549,"(731, 1540, 270)","(731.0, 1540.0, 270)"
1650,550,0,XM5,0.0,0.0,0.0,"(841, 802, 180)","(841.0, 802.0, 180)"
